   11.0000000     ,  -2.49749166E-04 ,   7.69108385E-02 ,   4042.72437     ,   1447.12317     , -0.775683820     ,   472.256195     ,  0.964540124    
   10.9799995     ,  -1.22883020E-03 ,   7.89828151E-02 ,   4245.14795     ,   1503.46130     , -0.780436397     ,   480.477051     ,  0.945694923    
   10.9600000     ,   1.15725945E-03 ,   7.91321844E-02 ,   4295.82764     ,   1538.66150     , -0.783228874     ,   490.332306     ,  0.957815945    
   10.9399996     ,  -4.88559389E-03 ,   8.04792717E-02 ,   4399.77539     ,   1552.64465     , -0.789110482     ,   496.611511     ,  0.935784459    
   10.9200001     ,   1.08622469E-03 ,   8.21786821E-02 ,   4607.19580     ,   1622.63818     , -0.793081105     ,   509.059387     ,  0.933831811    
   10.8999996     ,   1.58675481E-03 ,   8.39324519E-02 ,   4791.63477     ,   1673.18884     , -0.799295366     ,   522.321411     ,  0.920302391    
   10.8800001     ,  -1.84412033E-03 ,   8.34895000E-02 ,   4759.11523     ,   1668.22900     , -0.802181780     ,   518.788269     ,  0.929272950    
   10.8599997     ,   1.10582681E-04 ,   8.59996229E-02 ,   5026.01855     ,   1738.84424     , -0.808409095     ,   541.476379     ,  0.900105894    
   10.8400002     ,  -3.53979878E-04 ,   8.57801214E-02 ,   5047.20850     ,   1770.80981     , -0.812017918     ,   550.750366     ,  0.928091645    
   10.8199997     ,   3.57691955E-04 ,   8.75316560E-02 ,   5256.29443     ,   1838.42139     , -0.815956712     ,   554.317261     ,  0.923136353    
   10.8000002     ,   9.52671922E-04 ,   8.97934437E-02 ,   5512.91455     ,   1909.81079     , -0.822994590     ,   572.638000     ,  0.914578915    
   10.7799997     ,   1.22905278E-03 ,   9.03775394E-02 ,   5596.18555     ,   1939.54700     , -0.826394260     ,   585.325623     ,  0.914150655    
   10.7600002     ,  -6.43782783E-04 ,   9.18911099E-02 ,   5810.39844     ,   2022.71680     , -0.834181190     ,   606.568115     ,  0.909159124    
   10.7399998     ,   1.37275062E-03 ,   9.37226936E-02 ,   6022.06787     ,   2075.20410     , -0.839242518     ,   616.896240     ,  0.906208515    
   10.7200003     ,  -1.59236835E-03 ,   9.50256959E-02 ,   6224.61279     ,   2159.94165     , -0.845913768     ,   643.243347     ,  0.911743343    
   10.6999998     ,   2.02888320E-03 ,   9.73475501E-02 ,   6571.87891     ,   2298.83105     , -0.849943459     ,   675.497864     ,  0.920837402    
   10.6800003     ,  -5.25978277E-04 ,  0.100144684     ,   6902.58984     ,   2370.14380     , -0.856902361     ,   678.891479     ,  0.891480803    
   10.6599998     ,   4.94468352E-03 ,  0.101241931     ,   7033.35791     ,   2403.29834     , -0.861743987     ,   691.458069     ,  0.897749186    
   10.6400003     ,   1.21964619E-03 ,  0.101846457     ,   7183.94287     ,   2479.06836     , -0.868194997     ,   718.463745     ,  0.900916278    
