   6.00000000     ,   4.94973559E-04 ,   4.68736216E-02 ,   1717.09338     ,   623.779602     , -0.571856081     ,   223.217010     ,  0.995371103    
   5.98000002     ,   2.50894645E-05 ,   4.69965488E-02 ,   1730.18079     ,   627.326599     , -0.574250281     ,   222.445786     ,  0.998743892    
   5.96000004     ,   1.23052823E-03 ,   4.71071042E-02 ,   1750.92590     ,   639.916931     , -0.576334655     ,   227.481308     ,   1.01149523    
   5.94000006     ,   2.08315832E-04 ,   4.78942916E-02 ,   1797.78284     ,   644.700500     , -0.579092979     ,   230.914642     ,  0.972905815    
   5.92000008     ,   2.23721872E-04 ,   4.80216034E-02 ,   1828.51562     ,   665.381836     , -0.582172632     ,   230.563965     ,  0.998228252    
   5.90000010     ,  -6.05786452E-04 ,   4.86198924E-02 ,   1869.08313     ,   672.904541     , -0.584673226     ,   234.754730     ,  0.979842246    
   5.88000011     ,  -1.24986935E-03 ,   4.91252951E-02 ,   1917.91821     ,   693.191284     , -0.587493002     ,   233.762177     ,  0.988792539    
   5.86000013     ,  -2.50303093E-03 ,   4.89968024E-02 ,   1913.74597     ,   693.660095     , -0.590100765     ,   240.493088     ,  0.983000934    
   5.84000015     ,   4.50838736E-04 ,   4.93483879E-02 ,   1956.37598     ,   711.332947     , -0.593675613     ,   244.450302     ,   1.00092781    
   5.82000017     ,  -6.57135615E-06 ,   4.99407761E-02 ,   2007.18018     ,   727.577820     , -0.596021712     ,   241.276810     ,  0.993910015    
   5.80000019     ,   3.48371868E-05 ,   5.03685176E-02 ,   2049.13843     ,   743.035156     , -0.598990262     ,   247.447205     ,   1.00163484    
   5.78000021     ,   5.12167113E-04 ,   5.06434888E-02 ,   2076.33276     ,   751.495728     , -0.601886809     ,   250.434753     ,  0.988354087    
   5.76000023     ,  -6.96615170E-05 ,   5.11141308E-02 ,   2116.58276     ,   762.185242     , -0.605110526     ,   252.580048     ,  0.984539688    
   5.73999977     ,   2.24634918E-04 ,   5.14501967E-02 ,   2158.82446     ,   781.800781     , -0.607666254     ,   259.108429     ,  0.987714648    
   5.71999979     ,  -1.05386032E-04 ,   5.12223318E-02 ,   2139.54517     ,   769.899170     , -0.610734582     ,   263.605499     ,  0.981741548    
   5.69999981     ,  -4.26713756E-04 ,   5.25858924E-02 ,   2267.87817     ,   819.364746     , -0.613936186     ,   266.774414     ,  0.991022289    
   5.67999983     ,   1.21652393E-03 ,   5.26564568E-02 ,   2287.94531     ,   831.109741     , -0.617391288     ,   268.958618     ,  0.998636544    
   5.65999985     ,  -2.48978526E-04 ,   5.30372858E-02 ,   2325.17212     ,   841.205811     , -0.620214164     ,   271.709442     ,  0.987414837    
   5.63999987     ,   1.22942228E-03 ,   5.36797754E-02 ,   2389.93506     ,   865.173767     , -0.623705447     ,   275.420013     ,  0.991451025    
   5.61999989     ,   2.01037212E-04 ,   5.46182692E-02 ,   2493.33350     ,   908.363159     , -0.627575040     ,   281.693665     ,  0.995403230    
   5.59999990     ,  -1.09454873E-03 ,   5.50031997E-02 ,   2522.00854     ,   909.494812     , -0.630962074     ,   284.363068     ,  0.985433340    
   5.57999992     ,   3.92609596E-04 ,   5.56297302E-02 ,   2597.23828     ,   941.294617     , -0.633776426     ,   290.632538     ,  0.992643416    
   5.55999994     ,   4.34661115E-06 ,   5.63234948E-02 ,   2676.52930     ,   972.834351     , -0.637636542     ,   292.686737     ,  0.998965323    
   5.53999996     ,  -6.81170553E-04 ,   5.66947684E-02 ,   2700.73926     ,   968.527344     , -0.640156567     ,   296.994965     ,  0.979115784    
   5.51999998     ,   6.70381196E-05 ,   5.67510650E-02 ,   2726.59497     ,   984.403870     , -0.643443227     ,   300.935486     ,  0.990010500    
   5.50000000     ,   6.06583781E-04 ,   5.77410161E-02 ,   2845.50342     ,   1035.64050     , -0.647619724     ,   308.194214     ,  0.994501770    
   5.48000002     ,  -1.28735555E-03 ,   5.79754449E-02 ,   2864.80444     ,   1034.25708     , -0.650859714     ,   308.824554     ,  0.984558582    
   5.46000004     ,   9.05586872E-04 ,   5.91775700E-02 ,   2998.70557     ,   1083.97632     , -0.654711604     ,   317.879608     ,  0.993126869    
   5.44000006     ,  -1.36600609E-03 ,   5.99309355E-02 ,   3073.84595     ,   1103.39819     , -0.658420801     ,   321.589783     ,  0.972698987    
   5.42000008     ,   4.61100863E-04 ,   6.05259687E-02 ,   3157.07373     ,   1138.95605     , -0.662785709     ,   327.584381     ,  0.990907669    
   5.40000010     ,  -8.46058887E-04 ,   6.10521547E-02 ,   3211.98047     ,   1151.29236     , -0.665685236     ,   331.314270     ,  0.969456792    
