           1           1   3.2022969756025421E-002
           1           2   4.2331461623741670E-002
           1           3   4.5423613312199296E-002
           1           4   3.8315208745009731E-002
           1           5   2.3746065359321299E-002
           1           6   8.0002656016395293E-003
           1           7  -3.9052980142804013E-003
           1           8  -1.0340960986521592E-002
           1           9  -1.1179175520028792E-002
           1          10  -5.5504380811515625E-003
           1          11   8.7727521805550691E-003
           1          12   3.3272486473781886E-002
           1          13   6.3394865615973364E-002
           1          14   8.7196337834272178E-002
           1          15   9.6880339531416615E-002
           1          16   9.0626128571784023E-002
           1          17   7.0525514290550900E-002
           1          18   4.4532223743116765E-002
           1          19   2.4471422630814879E-002
           1          20   1.4609206048069107E-002
           1          21   1.2746599559813436E-002
           1          22   1.5286174019928146E-002
           1          23   1.9510831560564969E-002
           1          24   2.3892990763025781E-002
           1          25   2.7746029740659511E-002
           1          26   3.0853438909009715E-002
           1          27   3.3225435624453979E-002
           1          28   3.4964422949264377E-002
           1          29   3.6197394769008032E-002
           1          30   3.7045039514224658E-002
           1          31   3.7609816843500697E-002
           1          32   3.7973325158187278E-002
           1          33   3.8197841646685368E-002
           1          34   3.8329410320327176E-002
           1          35   3.8401194986742451E-002
           1          36   3.8436523673275567E-002
           1          37   3.8451415296167225E-002
           1          38   3.8456556134822177E-002
           1          39   3.8458769966918396E-002
           1          40   3.8462049467230489E-002
           1          41   3.8468213770196290E-002
           1          42   3.8477241873963682E-002
           1          43   3.8487311059174655E-002
           1          44   3.8494547449508802E-002
           1          45   3.8492474486432372E-002
           1          46   3.8471126590442703E-002
           1          47   3.8415783067342280E-002
           1          48   3.8305277734946089E-002
           1          49   3.8109864442559309E-002
           1          50   3.7788688319767082E-002
           1          51   3.7287062845107466E-002
           1          52   3.6534043408715577E-002
           1          53   3.5441316559725239E-002
           1          54   3.3905344885298783E-002
           1          55   3.1816251148284798E-002
           1          56   2.9079393991282548E-002
           1          57   2.5659213462264387E-002
           1          58   2.1659164842579889E-002
           1          59   1.7452441839767404E-002
           1          60   1.3860595574681174E-002
           1          61   1.2301447162627023E-002
           1          62   1.4641936566169696E-002
           1          63   2.2280630115630140E-002
           1          64   3.4258909523842467E-002
           1          65   4.5785632384394231E-002
           1          66   5.0576563040926240E-002
           1          67   4.5776345795357061E-002
           1          68   3.4240559537723425E-002
           1          69   2.2254016129150386E-002
           1          70   1.4608534161664232E-002
           1          71   1.2263324045478512E-002
           1          72   1.3820416049232800E-002
           1          73   1.7413423607093307E-002
           1          74   2.1624972317213061E-002
           1          75   2.5633820275190029E-002
           1          76   2.9066899156433953E-002
           1          77   3.1820598859912612E-002
           1          78   3.3929879472135376E-002
           1          79   3.5488083631128257E-002
           1          80   3.6602718470299778E-002
           1          81   3.7373348027597716E-002
           1          82   3.7881966277062216E-002
           1          83   3.8189837232433660E-002
           1          84   3.8337252011595081E-002
           1          85   3.8344201967536871E-002
           1          86   3.8210915889776494E-002
           1          87   3.7917809447278315E-002
           1          88   3.7424836602070757E-002
           1          89   3.6670673163272188E-002
           1          90   3.5572759418501430E-002
           1          91   3.4030171870137210E-002
           1          92   3.1932834968782700E-002
           1          93   2.9183036367258063E-002
           1          94   2.5738813370627028E-002
           1          95   2.1692998873019686E-002
