           1           1  -5.1153507955710373E-002
           1           2  -2.7762729070055545E-002
           1           3  -2.0775246327609478E-002
           1           4  -2.9164594056408408E-002
           1           5  -5.3602034684615628E-002
           1           6  -9.5641640908660369E-002
           1           7 -0.15026872449400455     
           1           8 -0.18358459983664271     
           1           9 -0.18943336055483939     
           1          10 -0.16598306256095985     
           1          11 -0.11123156805146572     
           1          12  -3.4682316653576128E-002
           1          13   1.9956267114632067E-002
           1          14   5.1069041150964438E-002
           1          15   6.1526208362773276E-002
           1          16   5.2701531751619290E-002
           1          17   2.4037286375776332E-002
           1          18  -2.5859478202643060E-002
           1          19  -9.1889803017804833E-002
           1          20 -0.12729726015824058     
           1          21 -0.12624381524838604     
           1          22  -8.9970906840892290E-002
           1          23  -1.8671000021396413E-002
           1          24   8.1646156624876912E-002
           1          25  0.15996347374789899     
           1          26  0.20854855823663079     
           1          27  0.22952144332517041     
           1          28  0.22501534189091929     
           1          29  0.19566160397869636     
           1          30  0.14058472241742687     
           1          31   5.8668299172764463E-002
           1          32  -4.2907962531132104E-002
           1          33 -0.11393178665034848     
           1          34 -0.14949282218894830     
           1          35 -0.15186001748290606     
           1          36 -0.12215399768771823     
           1          37  -6.0036660017604909E-002
           1          38   2.9243372740489448E-002
           1          39   9.8441582195224392E-002
           1          40  0.13535077011415098     
           1          41  0.13886912902135157     
           1          42  0.10854061811284588     
           1          43   4.3559582451241786E-002
           1          44  -4.9325204365293827E-002
           1          45 -0.11740378358202949     
           1          46 -0.15243935950787149     
           1          47 -0.15414506414268239     
           1          48 -0.12139068348853239     
           1          49  -5.2128613416152846E-002
           1          50   4.7862286683224169E-002
           1          51  0.12783765871588493     
           1          52  0.18117431023165553     
           1          53  0.20875431356328802     
           1          54  0.21097706382714326     
           1          55  0.18677364709704605     
           1          56  0.13402872638787411     
           1          57   5.2491888396938420E-002
           1          58  -4.2239613687208105E-002
           1          59 -0.10854603452308893     
           1          60 -0.14446622762922834     
           1          61 -0.15231397797345442     
           1          62 -0.13344441863029211     
           1          63  -9.1544070442893269E-002
           1          64  -5.0653069127708172E-002
           1          65  -2.6417018492965336E-002
           1          66  -1.8492478479883372E-002
           1          67  -2.5995517244394452E-002
           1          68  -4.9817676012442497E-002
           1          69  -8.9746670129808429E-002
           1          70 -0.12739358372320828     
           1          71 -0.14131942675803558     
           1          72 -0.12799295611134667     
           1          73  -8.6079528956718568E-002
           1          74  -1.3901093306388883E-002
           1          75   8.3738329223527974E-002
           1          76  0.15676546730439003     
           1          77  0.19792840764409528     
           1          78  0.20933423715437730     
           1          79  0.19250225681440788     
           1          80  0.14702995453219461     
           1          81   7.1712263295246506E-002
           1          82  -2.6447804503512994E-002
           1          83  -9.6478986171611880E-002
           1          84 -0.13187067193499652     
           1          85 -0.13329106046056641     
           1          86 -0.10077054566887851     
           1          87  -3.3593719466375210E-002
           1          88   6.2276888575805996E-002
           1          89  0.13785401439716372     
           1          90  0.18454619413975931     
           1          91  0.20265855935887223     
           1          92  0.19224520208855395     
           1          93  0.15174180156475101     
           1          94   7.9151926813798387E-002
           1          95  -1.8222624057126165E-002
           1          96  -8.9953747268821438E-002
