   0.00000 ,    0.00000 ,    1.99900 ,    1.99800 ,   -1.00000 ,    0.99800
   0.01000 ,    0.01999 ,    1.99890 ,    1.99780 ,   -0.99980 ,    0.99800
   0.02000 ,    0.03998 ,    1.99857 ,    1.99713 ,   -0.99920 ,    0.99793
   0.03000 ,    0.05996 ,    1.99803 ,    1.99607 ,   -0.99820 ,    0.99787
   0.04000 ,    0.07994 ,    1.99730 ,    1.99461 ,   -0.99681 ,    0.99780
   0.05000 ,    0.09991 ,    1.99637 ,    1.99275 ,   -0.99501 ,    0.99773
   0.06000 ,    0.11986 ,    1.99524 ,    1.99049 ,   -0.99282 ,    0.99767
   0.07000 ,    0.13981 ,    1.99391 ,    1.98785 ,   -0.99024 ,    0.99760
   0.08000 ,    0.15974 ,    1.99239 ,    1.98481 ,   -0.98727 ,    0.99754
   0.09000 ,    0.17966 ,    1.99067 ,    1.98138 ,   -0.98390 ,    0.99747
   0.10000 ,    0.19956 ,    1.98875 ,    1.97756 ,   -0.98015 ,    0.99741
   0.11000 ,    0.21943 ,    1.98664 ,    1.97336 ,   -0.97602 ,    0.99734
   0.12000 ,    0.23929 ,    1.98433 ,    1.96879 ,   -0.97151 ,    0.99728
   0.13000 ,    0.25912 ,    1.98183 ,    1.96383 ,   -0.96662 ,    0.99722
   0.14000 ,    0.27892 ,    1.97914 ,    1.95851 ,   -0.96135 ,    0.99715
   0.15000 ,    0.29870 ,    1.97626 ,    1.95281 ,   -0.95572 ,    0.99709
   0.16000 ,    0.31845 ,    1.97320 ,    1.94675 ,   -0.94972 ,    0.99703
   0.17000 ,    0.33817 ,    1.96994 ,    1.94033 ,   -0.94336 ,    0.99697
   0.18000 ,    0.35785 ,    1.96650 ,    1.93356 ,   -0.93665 ,    0.99691
   0.19000 ,    0.37750 ,    1.96287 ,    1.92644 ,   -0.92959 ,    0.99685
   0.20000 ,    0.39711 ,    1.95907 ,    1.91897 ,   -0.92218 ,    0.99679
   0.21000 ,    0.41668 ,    1.95508 ,    1.91117 ,   -0.91444 ,    0.99673
   0.22000 ,    0.43621 ,    1.95091 ,    1.90303 ,   -0.90636 ,    0.99667
   0.23000 ,    0.45569 ,    1.94657 ,    1.89457 ,   -0.89796 ,    0.99661
   0.24000 ,    0.47514 ,    1.94205 ,    1.88579 ,   -0.88923 ,    0.99656
   0.25000 ,    0.49453 ,    1.93737 ,    1.87669 ,   -0.88019 ,    0.99650
   0.26000 ,    0.51388 ,    1.93251 ,    1.86729 ,   -0.87084 ,    0.99645
   0.27000 ,    0.53318 ,    1.92748 ,    1.85759 ,   -0.86119 ,    0.99639
   0.28000 ,    0.55243 ,    1.92229 ,    1.84759 ,   -0.85125 ,    0.99634
   0.29000 ,    0.57163 ,    1.91693 ,    1.83731 ,   -0.84102 ,    0.99629
   0.30000 ,    0.59077 ,    1.91141 ,    1.82675 ,   -0.83051 ,    0.99624
   0.31000 ,    0.60986 ,    1.90574 ,    1.81592 ,   -0.81973 ,    0.99619
   0.32000 ,    0.62889 ,    1.89991 ,    1.80482 ,   -0.80868 ,    0.99614
   0.33000 ,    0.64786 ,    1.89392 ,    1.79347 ,   -0.79738 ,    0.99609
   0.34000 ,    0.66676 ,    1.88779 ,    1.78187 ,   -0.78583 ,    0.99604
   0.35000 ,    0.68561 ,    1.88150 ,    1.77003 ,   -0.77403 ,    0.99600
   0.36000 ,    0.70439 ,    1.87508 ,    1.75796 ,   -0.76200 ,    0.99595
   0.37000 ,    0.72311 ,    1.86851 ,    1.74566 ,   -0.74975 ,    0.99591
   0.38000 ,    0.74176 ,    1.86180 ,    1.73314 ,   -0.73728 ,    0.99587
   0.39000 ,    0.76035 ,    1.85495 ,    1.72042 ,   -0.72460 ,    0.99582
   0.40000 ,    0.77886 ,    1.84797 ,    1.70750 ,   -0.71171 ,    0.99578
   0.41000 ,    0.79731 ,    1.84086 ,    1.69438 ,   -0.69864 ,    0.99574
   0.42000 ,    0.81568 ,    1.83362 ,    1.68108 ,   -0.68537 ,    0.99570
   0.43000 ,    0.83398 ,    1.82625 ,    1.66760 ,   -0.67193 ,    0.99567
   0.44000 ,    0.85221 ,    1.81877 ,    1.65395 ,   -0.65832 ,    0.99563
   0.45000 ,    0.87036 ,    1.81116 ,    1.64015 ,   -0.64456 ,    0.99559
   0.46000 ,    0.88843 ,    1.80344 ,    1.62619 ,   -0.63063 ,    0.99556
   0.47000 ,    0.90642 ,    1.79560 ,    1.61209 ,   -0.61657 ,    0.99553
   0.48000 ,    0.92434 ,    1.78765 ,    1.59785 ,   -0.60236 ,    0.99549
   0.49000 ,    0.94218 ,    1.77960 ,    1.58349 ,   -0.58803 ,    0.99546
   0.50000 ,    0.95993 ,    1.77144 ,    1.56901 ,   -0.57358 ,    0.99543
   0.51000 ,    0.97761 ,    1.76319 ,    1.55441 ,   -0.55901 ,    0.99540
   0.52000 ,    0.99520 ,    1.75483 ,    1.53971 ,   -0.54434 ,    0.99537
   0.53000 ,    1.01270 ,    1.74638 ,    1.52492 ,   -0.52957 ,    0.99535
   0.54000 ,    1.03012 ,    1.73783 ,    1.51003 ,   -0.51471 ,    0.99532
   0.55000 ,    1.04746 ,    1.72920 ,    1.49507 ,   -0.49977 ,    0.99529
   0.56000 ,    1.06471 ,    1.72048 ,    1.48003 ,   -0.48476 ,    0.99527
   0.57000 ,    1.08187 ,    1.71168 ,    1.46493 ,   -0.46968 ,    0.99525
   0.58000 ,    1.09894 ,    1.70280 ,    1.44976 ,   -0.45454 ,    0.99522
   0.59000 ,    1.11592 ,    1.69384 ,    1.43455 ,   -0.43935 ,    0.99520
