   2000.0000000000000        1930.4546853840034        1861.8186521609814        1794.0918965115789        1727.2744129718578        1661.3661944892315        1596.3672324922986        1532.2775169738993        1469.0970365865928        1406.8257787496475        1345.4637297665490        1285.0108749519213        1225.4671987666989        1166.8326849603034        1109.1073167185286        1052.2910768157947        996.38394777039025        941.38591200131111        887.29695198529032        834.11705041261916        781.84619034037667        730.48435534171563        680.03152964989090        630.48769829577236        581.85284723764426        534.12696348217105        487.31003519549017        441.40205180348562        396.40300408039775        352.31288422503224        309.13168592394163        266.85940440107754        225.49603645352886        185.04158047308988     
   2019.5454895653870        1950.0001746621103        1881.3641407361592        1813.6373839765040        1746.8198989311165        1680.9116785627807        1615.9127143187754        1551.8229962137502        1488.6425129249919        1426.3712518991870        1365.0091994696672        1304.5563409830593        1245.0126609341598        1186.3781431078028        1128.6527707264231        1071.8365266019775        1015.9293932908495        960.93135325034655        906.84238899538684        853.66248325398180        801.39161912013139        750.02978020278454        699.57695076955406        650.03311588392955        601.39826153479441        553.67237475712773        506.85544374285473        460.94745794090261        415.94840814561701        371.85828657280433        328.67708692277643        286.40480442989394        245.04143589822706        204.58697972307687     
   2038.1818707420250        1968.6365555966495        1900.0005210257316        1832.2737632262947        1765.4562767578275        1699.5480545979747        1634.5490882120748        1570.4593676358595        1507.2788815705208        1445.0076174892456        1383.6455617542169        1323.1926997429941        1263.6490159831039        1205.0144942936088        1147.2891179323583        1090.4728697475907        1034.5657323325092        979.56768818145065        925.47871984624112        872.29881009134920        820.02794204646011        768.66609935512110        718.21326631815327        668.66942803057486        620.03457051084456        572.30868082130939        525.49174717882102        479.58375905457979        434.58470726236555        390.49458403441895        347.31338308435329        305.04109965659291        263.67773056195949        223.22327419914700     
   2055.9091438587311        1986.3638285156774        1917.7277933569301        1850.0010345872959        1783.1835467773881        1717.2753229192072        1652.2763544955333        1588.1866315624591        1525.0061428442614        1462.7348758397193        1401.3728169388755        1340.9199515491596        1281.3762642297033        1222.7417388326205        1165.0163586499580        1108.2001065649861        1052.2929652064624        997.29491710447849        943.20594484649746        890.02603123219137        837.75515942570235        786.39331310398575        735.94047659992805        686.39663503899158        637.76177446819361        590.03588197630779        543.21894580425578        497.31095544474624        452.31190173032633        408.22177690910780        365.04057470755004        322.76829037979860        281.40492074319741        240.95046419972118     
   2072.7273093815356        2003.1819938841645        1934.5459581936138        1866.8191985222034        1800.0017094512832        1734.0934839867055        1669.0945136280793        1605.0047884511398        1541.8242972024348        1479.5530274054313        1418.1909654770475        1357.7380968535263        1298.1944061244867        1239.5598771739240        1181.8344933268711        1125.0182375003915        1069.1110923575361        1014.1130404628857        960.02406443827840        906.84414711734235        854.57327169745622        803.21142188780004        752.75858205219038        703.21473734545555        654.57987384216040        606.85397865657046        560.03704005282520        514.12904754438216        469.12999198189254        425.03986562877935        381.85866222389609        339.58637703076806        298.22300687303448        257.76855015583828     
   2088.6363679090114        2019.0910522993370        1950.4550161316199        1882.7282556254249        1815.9107653724539        1750.0025383919085        1685.0035661996174        1620.9138388902452        1557.7333452318012        1495.4620727715410        1434.1000079522801        1373.6471362380244        1314.1034422477687        1255.4689098962267        1197.7435225402148        1140.9272631293554        1085.0201143597426        1030.0220588291863        975.93307919264566        922.75315831646503        870.48227943004690        819.12042627361939        768.66758324080081        719.12373551471376        670.48886919646566        622.76297142488443        575.94603048648162        530.03803591470694        485.03897857765742        440.94885075351044        397.76764619306414        355.49536016888419        314.13198951067920        273.67753262664883     
   2103.6363201664435        2034.0910044848570        1965.4549678929563        1897.7282066172857        1830.9107152595132        1765.0024868516937        1700.0035129252676        1635.9137835931210        1572.7332876439182        1510.4620126478117        1449.0999450725394        1388.6470704088279        1329.1033733039421        1270.4688377021587        1212.7434469908803        1155.9271841510631        1100.0200319105998        1045.0219728992788        990.93298980393229        937.75306552238919        885.48218331486942        834.12032695148059        783.66748085451991        734.12363023433943        685.48876121759054        637.76286096673891        590.94591778982704        545.03792123954577        500.03886220078221        455.94873296591538        412.76752729724080        370.49524047602745        329.13186933782799        288.67741229378805     
   2117.7271669988932        2048.1818512839018        1979.5458143188969        1911.8190523371352        1845.0015599498693        1779.0933302015117        1714.0943546385124        1650.0046233912726        1586.8241252683119        1524.5528478617912        1463.1907776634039        1402.7379001895583        1343.1942001146908        1284.5596614114925        1226.8342674967630        1170.0180013815732        1114.1108458243777        1059.1127834856993        1005.0237970830029        951.84386954437741        899.57298415966113        848.21112472767834        797.75827569829028        748.21442230801938        699.57955070806725        651.85364808361919        605.03670276341188        559.12870431863007        514.12964365030007        470.03951306445197        426.85830633443425        384.58601874988358        343.22264715197298        302.76818995468341     
   2130.9089093632238        2061.3635936512101        1992.7275563620415        1925.0007937354248        1858.1833003918168        1792.2750693874953        1727.2760922833188        1663.1863592265033        1600.0058590446272        1537.7345793509762        1476.3725066602374        1415.9196265134688        1356.3759236111866        1297.7413819533524        1240.0159849849808        1183.1997157460460        1127.2925570243342        1072.2944915098656        1018.2055019495056        965.02557130038429        912.75468288076672        861.39282051703844        810.93996868551494        761.39611264783639        712.76123857876712        665.03533368529861        618.21838631602975        572.31038605989647        527.31132383341674        483.22119195572441        440.03998421077836        397.76769589624973        356.40432385870918        315.94986651486283     
   2143.1815483191681        2073.6362326441631        2005.0001950774194        1937.2734318648302        1870.4559376356774        1804.5477054576136        1739.5487269053106        1675.4589921421000        1612.2784900138281        1550.0072081540266        1488.6451330994200        1428.1922504146894        1368.6485448253443        1310.0140003574809        1252.2886004831523        1195.4723282700315        1139.5651665340135        1084.5670979933861        1030.4781054231887        977.29817180838199        925.02728049447239        873.66541533425709        823.21256082940340        773.66870226562196        725.03382584025826        677.30791878120078        630.49096945608426        584.58296747085683        539.58390375688350        495.49377064585815        452.31256193191052        410.04027292041360        368.67690046311418        328.22244297933366     
   2154.5450850195130        2084.9997694129970        2016.3637316127199        1948.6369678704996        1881.8194728240662        1815.9112395519605        1750.9122596420723        1686.8225232731561        1623.6420193085376        1561.3707354011215        1500.0086581087171        1439.5557730186088        1380.0120648802185        1321.3775177446475        1263.6521151098182        1206.8358400699035        1150.9286754676914        1095.9306040485139        1041.8416086143654        988.66167217683346        936.39077810748620        885.02891028439035        834.57605323346797        785.03219226345891        736.39731359331324        688.67140447091356        641.85445328210699        595.94644964911959        550.94738451752323        506.85725023102964        463.67604059350197        421.40375091768487        380.04037806028055        339.58592044311672     
   2164.9995206995009        2095.4542051902226        2026.8181671977359        1959.0914029795208        1892.2739071813819        1826.3656728922615        1761.3666917126773        1697.2769538361163        1634.0964481426001        1571.8251623035371        1510.4630828968754        1450.0101955314867        1390.4664849796316        1331.8319353162917        1274.1065300640960        1217.2902523425259        1161.3830850200525        1106.3850108678362        1052.2960127136139        999.11607359440154        946.84517690665746        895.48330655258098        845.03044708125822        795.48658382342273        746.85170301865799        699.12579193394185        652.30883897251601        606.40083377215365        561.40176729199572        517.31163188723394        474.13042137102889        431.85813106316846        390.49475782509057        350.04030008101961     
   2174.5448566655423        2104.9995412793660        2036.3635031331257        1968.6367384897053        1901.8192420026098        1835.9110067707002        1770.9120244065343        1706.8222851176438        1643.6417777999675        1581.3704901425524        1520.0084087425437        1459.5555192293909        1400.0118063971242        1341.3772543434882        1283.6518466146608        1226.8355663542475        1170.9283964551994        1115.9303197132947        1061.8413189808075        1008.6613773189907        956.39047814802711        905.02860539311814        854.57574362542891        805.03187819665686        756.39699536605269        708.67108241879578        661.85412777470890        615.94612108638489        570.94705332589990        526.85691685938968        483.67570550887945        441.40341460087279        400.04004100132443        359.58558313674700     
   2183.1810942833408        2113.6357790431157        2044.9997407785891        1977.2729757577888        1910.4554786415483        1844.5472425381663        1779.5482590716556        1715.4585184629091        1652.2780096230072        1590.0067202577752        1528.6446369826190        1468.1917454465606        1408.6480304643371        1350.0134761553436        1292.2880660881574        1235.4717834293274        1179.5646110950888        1124.5665319046350        1070.4775287335765        1017.2975846662196        965.02668314531070        913.66480811792940        863.21194417624065        813.66807669188097        765.03319194280766        717.30727723151256        670.49032099358965        624.58231289572836        579.58324392230929        535.49310644987884        492.31189430889594        450.03960283225388        408.67622889020640        368.22177091144590     
   2190.9082349655432        2121.3629198910030        2052.7268815405700        1985.0001161871585        1918.1826184985589        1852.2743815920292        1787.2753971024545        1723.1856552634092        1660.0051450003425        1597.7338540350029        1536.3717690001245        1475.9188755633027        1416.3751585589239        1357.7406021269269        1300.0151898571435        1243.1989049378938        1187.2917303075069        1132.2936488073935        1078.2046433353082        1025.0246969974310        972.75379325791903        921.39191608461124        870.93905008959882        821.39518066343885        772.76029410183844        725.03437772371763        678.21741997963625        632.30941054966081        587.31034042984845        543.22020200662610        500.03898911845681        457.76669710429951        416.40332283848988        375.94886475179169     
