           1           1   2.5603903399043598E-002
           1           2   2.4995159856797795E-002
           1           3   2.5184240580639550E-002
           1           4   2.5948829691649029E-002
           1           5   2.7188538298274119E-002
           1           6   2.8878491995915814E-002
           1           7   3.1027685103452586E-002
           1           8   3.3648951510894788E-002
           1           9   3.6739334726100664E-002
           1          10   4.0268050741118548E-002
           1          11   4.4170168669338601E-002
           1          12   4.8345279782691701E-002
           1          13   5.2660978420313746E-002
           1          14   5.6960897320971135E-002
           1          15   6.1076549848782385E-002
           1          16   6.4841608402164685E-002
           1          17   6.8106745876982219E-002
           1          18   7.0752978239715006E-002
           1          19   7.2701666373926443E-002
           1          20   7.3919936226106792E-002
           1          21   7.4421108731193078E-002
           1          22   7.4260565727651995E-002
           1          23   7.3528079689801060E-002
           1          24   7.2337849379019423E-002
           1          25   7.0817307777585048E-002
           1          26   6.9095374572849796E-002
           1          27   6.7290514354723302E-002
           1          28   6.5499056744710488E-002
           1          29   6.3784944895679110E-002
           1          30   6.2173389649771864E-002
           1          31   6.0652527373530163E-002
           1          32   5.9188484767489426E-002
           1          33   5.7759051946065156E-002
           1          34   5.6407238805254493E-002
           1          35   5.5305059975654589E-002
           1          36   5.4797886068848771E-002
           1          37   5.5376294121302377E-002
           1          38   5.7517180699328763E-002
           1          39   6.1383401910799003E-002
           1          40   6.6486551247819409E-002
           1          41   7.1543774864619228E-002
           1          42   7.4759431866479098E-002
           1          43   7.4531863784995059E-002
           1          44   7.0232697031799796E-002
           1          45   6.2551878679462117E-002
           1          46   5.3163743059559961E-002
           1          47   4.3952977325261579E-002
           1          48   3.6303916122600970E-002
           1          49   3.0806276556544918E-002
           1          50   2.7381323400125404E-002
           2           1   2.8593660110041205E-002
           2           2   2.7381858338543751E-002
           2           3   2.7152654774100948E-002
           2           4   2.7579533332950216E-002
           2           5   2.8505573397406340E-002
           2           6   2.9880695878795736E-002
           2           7   3.1706060300672051E-002
           2           8   3.3995168352957163E-002
           2           9   3.6749622256893842E-002
           2          10   3.9945087694923692E-002
           2          11   4.3524253610563474E-002
           2          12   4.7395233167846391E-002
           2          13   5.1434789292882560E-002
           2          14   5.5495929686495991E-002
           2          15   5.9419075305454219E-002
           2          16   6.3045479544812891E-002
           2          17   6.6231133230582440E-002
           2          18   6.8859228704844275E-002
           2          19   7.0849470837764550E-002
           2          20   7.2163091708647487E-002
           2          21   7.2803213483603871E-002
           2          22   7.2810999885650166E-002
           2          23   7.2258621972470141E-002
           2          24   7.1240290987943655E-002
           2          25   6.9862466564441852E-002
           2          26   6.8233975962361429E-002
           2          27   6.6456445555444874E-002
           2          28   6.4615454616018766E-002
           2          29   6.2773414893931109E-002
           2          30   6.0966450735949848E-002
           2          31   5.9209377702172133E-002
           2          32   5.7514729480206583E-002
           2          33   5.5932233581415455E-002
           2          34   5.4611010258610836E-002
