           1           1 -0.64291896932397785     
           1           2 -0.66605441047847658     
           1           3 -0.62849032283677275     
           1           4 -0.52128278145701656     
           1           5 -0.31337078001172025     
           1           6  -2.0914505065904684E-002
           1           7  0.25987995738824987     
           1           8  0.45190005522768745     
           1           9  0.55548858818665703     
           1          10  0.60053897289755631     
           1          11  0.61393414112372480     
           1          12  0.61561637106989386     
           1          13  0.61876513207223538     
           1          14  0.62719406304236391     
           1          15  0.63264698743838155     
           1          16  0.61101734443659927     
           1          17  0.51000834508569248     
           1          18  0.24349404366504071     
           1          19 -0.18333466139165791     
           1          20 -0.51409860138391683     
           1          21 -0.65957478286939486     
           1          22 -0.70300832389723866     
           1          23 -0.70668933835005776     
           1          24 -0.68708806825772140     
           1          25 -0.61937164611955331     
           1          26 -0.43422607207263592     
           1          27  -6.8156772319470801E-002
           1          28  0.33201923608449885     
           1          29  0.53934555505460691     
           1          30  0.55126442547463128     
           1          31  0.36887615924644729     
           1          32  -2.7126335048689096E-002
           1          33 -0.42379928453807958     
           1          34 -0.62756309400679922     
           1          35 -0.69832182080730776     
           1          36 -0.71134682428688456     
           1          37 -0.68687630798135135     
           1          38 -0.58883383251847821     
           1          39 -0.32987725964682296     
           1          40  0.10362560923732493     
           1          41  0.44929624771628612     
           1          42  0.59197313199354351     
           1          43  0.60306352385586559     
           1          44  0.52381952853634262     
           1          45  0.36441974191764720     
           1          46  0.17424638824380148     
           1          47   4.1018428986044735E-002
           1          48   1.6440058760939229E-002
           1          49   9.8036599422127446E-002
           1          50  0.24553160792326414     
           1          51  0.39601350165880911     
           1          52  0.49502815875926498     
           1          53  0.52139030461594849     
           1          54  0.48653810004484055     
           1          55  0.42454695752434890     
           1          56  0.37786111216919765     
           1          57  0.37678503313311379     
           1          58  0.42126635672701374     
           1          59  0.47513144653706058     
           1          60  0.47893235225305397     
           1          61  0.37939316543857793     
           1          62  0.17293490059649272     
           1          63  -6.6248126742200306E-002
           1          64 -0.24729341755805270     
           1          65 -0.33014285456295378     
           1          66 -0.30233876088952943     
           1          67 -0.14661966989725103     
           1          68  0.11991706167717492     
           1          69  0.37783664825546381     
           1          70  0.52745319134342894     
           1          71  0.58429472739335897     
           1          72  0.57985798278148482     
           1          73  0.50545757138835135     
           1          74  0.31157187213589849     
           1          75  -1.4238827776291331E-002
           1          76 -0.31976410868607003     
           1          77 -0.48212360468233539     
           1          78 -0.52489057762920399     
           1          79 -0.49658136358723232     
           1          80 -0.42960008560939716     
           1          81 -0.35054635400266032     
           1          82 -0.28845157067656990     
           1          83 -0.26999139199558797     
           1          84 -0.30816615563094196     
           1          85 -0.39321370414135431     
           1          86 -0.49433232128376986     
           1          87 -0.57944265844358978     
           1          88 -0.63646606421059992     
           1          89 -0.67071260008003941     
           1          90 -0.68646963515721915     
           1          91 -0.66881370927202022     
           1          92 -0.56430694898628031     
           1          93 -0.27915101836821921     
           1          94  0.16644428123702548     
           1          95  0.48420160694285247     
           1          96  0.59171376649011287     
           1          97  0.53098126810617141     
